ID,Name,Age,Department,Salary,Salary_sqrt,Salary_log,Age_sqrt,Age_log,Salary_Category,Age_Group
741,Ethan Rodriguez,25,Marketing,72963,270.11664147179084,11.197721447806805,5.0,3.258096538021482,Medium,Young
246,Fiona Williams,33,HR,75113,274.0675099314036,11.226762238487717,5.744562646538029,3.5263605246161616,Medium,Middle
779,George Miller,42,Marketing,37896,194.6689497583012,10.542627232264719,6.48074069840786,3.7612001156935624,Low,Middle
354,Hannah Brown,28,IT,76659,276.87361737803764,11.247135338934546,5.291502622129181,3.367295829986474,Medium,Young
434,Bob Smith,51,Sales,71424,267.2526894158411,11.176403227098973,7.14142842854285,3.9512437185814275,Medium,Senior
956,Charlie Davis,63,IT,31125,176.4227876437735,10.345798761764955,7.937253933193772,4.1588830833596715,Low,Senior
687,Alice Brown,58,Finance,92539,304.20223536325307,11.43539626246099,7.615773105863909,4.07753744390572,High,Senior
719,Hannah Smith,35,IT,114045,337.7054929964865,11.64435715476079,5.916079783099616,3.58351893845611,High,Middle
424,Alice Jones,51,HR,35542,188.52586029507995,10.478498510076376,7.14142842854285,3.9512437185814275,Low,Senior
330,Bob Smith,24,IT,85249,291.9743139387436,11.353343395145764,4.898979485566356,3.2188758248682006,High,Young
195,Diana Rodriguez,23,Finance,71621,267.62100067072464,11.179157568323093,4.795831523312719,3.1780538303479458,Medium,Young
787,Charlie Rodriguez,35,IT,48681,220.63771209836273,10.793064630891859,5.916079783099616,3.58351893845611,Low,Middle
711,Diana Jones,26,IT,107984,328.60919037665394,11.589747607571512,5.0990195135927845,3.295836866004329,High,Young
446,Charlie Johnson,26,IT,51223,226.3249875731798,10.843963451198638,5.0990195135927845,3.295836866004329,Medium,Young
598,John Williams,49,Finance,38706,196.73840499505937,10.563775741214291,7.0,3.912023005428146,Low,Senior
912,Alice Smith,23,Marketing,51038,225.91591356077598,10.840345325350247,4.795831523312719,3.1780538303479458,Medium,Young
554,Fiona Martinez,30,HR,32461,180.16936476548946,10.387825453465016,5.477225575051661,3.4339872044851463,Low,Young
978,John Martinez,27,Marketing,82142,286.6042567722957,11.316216909853097,5.196152422706632,3.332204510175204,High,Young
948,George Brown,42,Finance,84400,290.516780926679,11.34333452885509,6.48074069840786,3.7612001156935624,High,Middle
793,Unknown,51,Sales,44289,210.449518887547,10.698514196917245,7.14142842854285,3.9512437185814275,Low,Senior
147,Ethan Brown,43,Operations,59734,244.40540092232004,10.997673392251324,6.557438524302,3.784189633918261,Medium,Middle
665,Bob Martinez,42,Finance,57766,240.3455845236188,10.96417295735939,6.48074069840786,3.7612001156935624,Medium,Middle
534,Unknown,56,Finance,69071,262.8136221735852,11.14290471779526,7.483314773547883,4.04305126783455,Medium,Senior
816,John Miller,39,HR,36588,191.27989962356213,10.507502927768234,6.244997998398398,3.6888794541139363,Low,Middle
11,Hannah Brown,32,Sales,36638,191.41055352304897,10.508868525839198,5.656854249492381,3.4965075614664802,Low,Middle
234,Ethan Miller,49,Operations,102240,319.74990226738146,11.535088050471197,7.0,3.912023005428146,High,Senior
115,Hannah Brown,22,Sales,63174,251.34438525656387,11.053663932256395,4.69041575982343,3.1354942159291497,Medium,Young
499,Hannah Miller,56,IT,94027,306.6382233186202,11.45134788923741,7.483314773547883,4.04305126783455,High,Senior
416,Alice Davis,47,IT,92646,304.37805439945896,11.436551851264818,6.855654600401044,3.871201010907891,High,Senior
235,Alice Williams,46,IT,94315,307.10747304486097,11.454406125490939,6.782329983125268,3.8501476017100584,High,Senior
957,Fiona Davis,46,IT,97065,311.5525637833847,11.483146438481105,6.782329983125268,3.8501476017100584,High,Senior
780,John Martinez,27,Marketing,62972,250.9422244262611,11.050461342082116,5.196152422706632,3.332204510175204,Medium,Young
18,George Martinez,23,Finance,52911,230.02391180049085,10.876385435221573,4.795831523312719,3.1780538303479458,Medium,Young
485,Jane Miller,62,Marketing,93530,305.8267483396441,11.446048211128096,7.874007874011811,4.143134726391533,High,Senior
812,Diana Williams,28,IT,92292,303.7959841735898,11.432723577961667,5.291502622129181,3.367295829986474,High,Young
247,Jane Rodriguez,26,Sales,104069,322.59727215213707,11.552819028631905,5.0990195135927845,3.295836866004329,High,Young
798,Charlie Smith,22,Operations,95428,308.9142275778181,11.466137794471349,4.69041575982343,3.1354942159291497,High,Young
45,Alice Miller,23,Marketing,109134,330.35435520059366,11.600340926973178,4.795831523312719,3.1780538303479458,High,Young
786,Hannah Garcia,55,HR,70785,266.05450569385215,11.167416520015664,7.416198487095663,4.02535169073515,Medium,Senior
372,Ethan Smith,43,Finance,101966,319.32115495218915,11.532404510507712,6.557438524302,3.784189633918261,High,Middle
239,Fiona Martinez,63,IT,98011,313.0670854625251,11.492845199136037,7.937253933193772,4.1588830833596715,High,Senior
457,Charlie Martinez,33,Marketing,62784,250.5673562138532,11.047471470423064,5.744562646538029,3.5263605246161616,Medium,Middle
690,Fiona Williams,40,Operations,67861,260.5014395353699,11.125231510347183,6.324555320336759,3.713572066704308,Medium,Middle
1674,Ethan Rodriguez,56,IT,41005,202.4969135567256,10.621473676442992,7.483314773547883,4.04305126783455,Low,Senior
870,Jane Smith,45,IT,35774,189.14015967001825,10.485004604424653,6.708203932499369,3.828641396489095,Low,Middle
465,George Smith,22,IT,119097,345.1043320504685,11.687701962591143,4.69041575982343,3.1354942159291497,High,Young
87,Fiona Garcia,22,IT,93449,305.6942917360414,11.445181812883709,4.69041575982343,3.1354942159291497,High,Young
426,George Martinez,33,Finance,52740,229.65191050805564,10.873148420667984,5.744562646538029,3.5263605246161616,Medium,Middle
261,Fiona Smith,29,Sales,58982,242.862100789728,10.9850045457756,5.385164807134504,3.4011973816621555,Medium,Young
745,Jane Brown,38,Operations,49715,222.96860765587607,10.814082091865401,6.164414002968976,3.6635616461296463,Low,Middle
980,Ethan Brown,24,Sales,48888,221.10630927225935,10.797307701282914,4.898979485566356,3.2188758248682006,Low,Young
547,Ethan Davis,56,Finance,100119,316.41586559463167,11.514124745545711,7.483314773547883,4.04305126783455,High,Senior
868,Fiona Miller,58,Sales,108707,329.70744607909603,11.596420667457288,7.615773105863909,4.07753744390572,High,Senior
6,Jane Jones,42,Operations,75272,274.35743110038044,11.228876783750868,6.48074069840786,3.7612001156935624,Medium,Middle
683,Diana Brown,59,Operations,85506,292.4140899477999,11.356353522918605,7.681145747868608,4.0943445622221,High,Senior
938,Ethan Williams,61,HR,50074,223.77220560203628,10.821277160534018,7.810249675906654,4.127134385045092,Medium,Senior
797,Ethan Johnson,57,HR,107454,327.80176936679277,11.584827434259307,7.54983443527075,4.060443010546419,High,Senior
735,Jane Brown,36,Operations,55122,234.78074878490358,10.917322330911832,6.0,3.6109179126442243,Medium,Middle
362,Jane Garcia,44,Finance,58179,241.20323380916767,10.971296932049192,6.6332495807108,3.8066624897703196,Medium,Middle
177,Hannah Brown,53,Finance,101831,319.1096990064702,11.53107967555027,7.280109889280518,3.9889840465642745,High,Senior
548,Unknown,44,Finance,68714,262.1335537469402,11.137722794988953,6.6332495807108,3.8066624897703196,Medium,Middle
389,George Garcia,34,Sales,36406,190.8035639080151,10.502516342828386,5.830951894845301,3.5553480614894135,Low,Middle
860,Ethan Rodriguez,32,IT,67823,260.428493064795,11.124671393592418,5.656854249492381,3.4965075614664802,Medium,Middle
311,Bob Jones,50,IT,117468,342.73605004434535,11.673929747969916,7.0710678118654755,3.9318256327243257,High,Senior
914,Jane Miller,61,HR,117983,343.4865353984054,11.67830430103387,7.810249675906654,4.127134385045092,High,Senior
52,George Garcia,38,IT,66059,257.01945451657934,11.09831869894478,6.164414002968976,3.6635616461296463,Medium,Middle
637,Fiona Martinez,49,HR,43944,209.62824237206206,10.690694130998745,7.0,3.912023005428146,Low,Senior
277,Ethan Johnson,57,IT,48752,220.79855071988132,10.794522012994118,7.54983443527075,4.060443010546419,Low,Senior
535,Charlie Williams,33,Finance,99519,315.466321498825,11.508113907973007,5.744562646538029,3.5263605246161616,High,Middle
312,Hannah Davis,27,HR,64594,254.15349692656207,11.075892287394401,5.196152422706632,3.332204510175204,Medium,Young
713,George Rodriguez,51,Marketing,75253,274.32280255202994,11.228624337344563,7.14142842854285,3.9512437185814275,Medium,Senior
444,Bob Miller,53,HR,67487,259.78260141895566,11.1197050832785,7.280109889280518,3.9889840465642745,Medium,Senior
932,Diana Williams,30,Operations,36629,191.38704240360684,10.50862285577286,5.477225575051661,3.4339872044851463,Low,Young
196,Hannah Rodriguez,47,Sales,107231,327.4614481125984,11.582749990537037,6.855654600401044,3.871201010907891,High,Senior
734,Hannah Miller,45,Marketing,113369,336.70313333855387,11.638412085011645,6.708203932499369,3.828641396489095,High,Middle
641,Ethan Miller,57,Marketing,45379,213.02347288503208,10.722826758333833,7.54983443527075,4.060443010546419,Low,Senior
303,Unknown,54,IT,95450,308.94983411550817,11.46636830578838,7.3484692283495345,4.007333185232471,High,Senior
455,Fiona Miller,41,Operations,83352,288.70746439951984,11.330839880332654,6.4031242374328485,3.7376696182833684,High,Middle
242,Fiona Jones,37,Finance,44484,210.91230405075945,10.702907332678867,6.082762530298219,3.6375861597263857,Low,Middle
21,Fiona Smith,59,Marketing,31969,178.79876957071042,10.372553242053888,7.681145747868608,4.0943445622221,Low,Senior
666,Ethan Davis,47,Finance,98099,313.2075988861062,11.493742645553455,6.855654600401044,3.871201010907891,High,Senior
966,Jane Martinez,54,Marketing,54217,232.84544230025205,10.900768235614668,7.3484692283495345,4.007333185232471,Medium,Senior
385,Hannah Martinez,51,IT,100984,317.7797979733765,11.52272726994249,7.14142842854285,3.9512437185814275,High,Senior
121,Jane Davis,26,Marketing,86088,293.40756636460486,11.36313692383358,5.0990195135927845,3.295836866004329,High,Young
3,Fiona Garcia,36,HR,65057,255.06273738043353,11.083034458700237,6.0,3.6109179126442243,Medium,Middle
129,Hannah Rodriguez,47,Operations,36012,189.76827975191216,10.491635263364433,6.855654600401044,3.871201010907891,Low,Senior
207,Jane Brown,27,HR,116936,341.9590618772955,11.669390607218956,5.196152422706632,3.332204510175204,High,Young
901,Bob Brown,32,HR,101947,319.2914029534776,11.532218158350638,5.656854249492381,3.4965075614664802,High,Middle
573,Alice Rodriguez,38,Sales,85533,292.460253709799,11.356669236697456,6.164414002968976,3.6635616461296463,High,Middle
135,Unknown,25,Sales,102430,320.0468715672753,11.536944680147739,5.0,3.258096538021482,High,Young
256,Diana Williams,41,Marketing,72828,269.8666337285882,11.195869506512176,6.4031242374328485,3.7376696182833684,Medium,Middle
214,Hannah Miller,37,Operations,85754,292.8378390850472,11.35924967236618,6.082762530298219,3.6375861597263857,High,Middle
205,Charlie Jones,26,Marketing,87784,296.2836478781777,11.38264592220331,5.0990195135927845,3.295836866004329,High,Young
949,Charlie Davis,58,Operations,55150,234.84037131634756,10.917830156883532,7.615773105863909,4.07753744390572,Medium,Senior
139,Fiona Johnson,60,Operations,94157,306.8501262831743,11.452729501266775,7.745966692414834,4.110873864173311,High,Senior
512,Alice Smith,56,IT,91063,301.76646599647216,11.419317835005053,7.483314773547883,4.04305126783455,High,Senior
63,Hannah Garcia,55,IT,69882,264.35203800992343,11.154577694064903,7.416198487095663,4.02535169073515,Medium,Senior
92,Bob Miller,29,HR,52612,229.37305857489017,10.870718516478668,5.385164807134504,3.4011973816621555,Medium,Young
335,Jane Davis,44,Finance,94309,307.0977043222564,11.45434250753793,6.6332495807108,3.8066624897703196,High,Middle
611,Charlie Smith,40,HR,95095,308.3747719901873,11.46264218666046,6.324555320336759,3.713572066704308,High,Middle
252,Jane Williams,56,Operations,83363,288.7265141963931,11.330971840480881,7.483314773547883,4.04305126783455,High,Senior
782,John Garcia,26,HR,71800,267.9552201394852,11.181653682515929,5.0990195135927845,3.295836866004329,Medium,Young
188,John Brown,49,Operations,98576,313.9681512510465,11.498593247659967,7.0,3.912023005428146,High,Senior
123,Diana Brown,35,Operations,66914,258.6774052753738,11.111178436230475,5.916079783099616,3.58351893845611,Medium,Middle
363,Ethan Davis,36,Sales,82188,286.68449556960695,11.316776752138244,6.0,3.6109179126442243,High,Middle
910,Jane Smith,44,Finance,36710,191.59853861655625,10.510831716653778,6.6332495807108,3.8066624897703196,Low,Middle
445,John Rodriguez,22,Operations,63361,251.71610993339303,11.056619591646689,4.69041575982343,3.1354942159291497,Medium,Young
187,John Smith,23,Sales,95481,309.0,11.466693027028526,4.795831523312719,3.1780538303479458,High,Young
568,Jane Miller,59,Finance,86849,294.70154393894853,11.37193777166925,7.681145747868608,4.0943445622221,High,Senior
549,Ethan Garcia,50,HR,84093,289.9879307833345,11.339690499777435,7.0710678118654755,3.9318256327243257,High,Senior
907,Charlie Smith,27,HR,105939,325.48271843524964,11.570628175098518,5.196152422706632,3.332204510175204,High,Young
837,Charlie Williams,62,HR,97169,311.7194251245822,11.484217300833485,7.874007874011811,4.143134726391533,High,Senior
889,Fiona Garcia,47,Marketing,71971,268.27411354806486,11.18403243347241,6.855654600401044,3.871201010907891,Medium,Senior
658,Charlie Miller,51,Marketing,110073,331.7725124237992,11.608908145867721,7.14142842854285,3.9512437185814275,High,Senior
490,Fiona Williams,57,Sales,106816,326.8271714530479,11.578872368871034,7.54983443527075,4.060443010546419,High,Senior
494,Hannah Johnson,31,HR,74857,273.60007309940545,11.22334826456399,5.5677643628300215,3.4657359027997265,Medium,Middle
603,John Jones,53,Operations,81612,285.6781405708179,11.309743841988604,7.280109889280518,3.9889840465642745,High,Senior
943,Fiona Williams,62,Marketing,35906,189.4887859478761,10.48868754154148,7.874007874011811,4.143134726391533,Low,Senior
940,Fiona Johnson,50,Sales,69901,264.3879724949681,11.154849540115867,7.0710678118654755,3.9318256327243257,Medium,Senior
589,Charlie Rodriguez,49,Marketing,74638,273.1995607609939,11.220418437789462,7.0,3.912023005428146,Medium,Senior
319,George Miller,56,IT,82290,286.8623363217974,11.318017024670775,7.483314773547883,4.04305126783455,High,Senior
682,John Smith,26,HR,35997,189.72875375124352,10.491218660339424,5.0990195135927845,3.295836866004329,Low,Young
275,Bob Rodriguez,37,Marketing,92711,304.4848107870079,11.437253193014227,6.082762530298219,3.6375861597263857,High,Middle
550,Jane Davis,64,Marketing,85419,292.2652904468815,11.355335544395457,8.0,4.174387269895637,High,Senior
632,Alice Davis,29,Sales,49033,221.43396306799912,10.800269214022057,5.385164807134504,3.4011973816621555,Low,Young
503,Jane Johnson,53,Operations,106295,326.0291398019508,11.573982934271143,7.280109889280518,3.9889840465642745,High,Senior
304,Diana Jones,26,Finance,40382,200.9527307602462,10.606164183312202,5.0990195135927845,3.295836866004329,Low,Young
606,John Martinez,42,HR,39496,198.73600579663466,10.583979998637826,6.48074069840786,3.7612001156935624,Low,Middle
765,Fiona Davis,46,IT,110797,332.8618331981004,11.61546400259089,6.782329983125268,3.8501476017100584,High,Senior
850,Jane Miller,55,Sales,99286,315.0968105201955,11.505769925048059,7.416198487095663,4.02535169073515,High,Senior
161,John Martinez,22,Operations,72668,269.5700280075662,11.193670162679341,4.69041575982343,3.1354942159291497,Medium,Young
314,Hannah Williams,62,Marketing,90631,301.0498297624498,11.414562630553325,7.874007874011811,4.143134726391533,High,Senior
61,Ethan Williams,39,Operations,115150,339.337590019143,11.653999589535916,6.244997998398398,3.6888794541139363,High,Middle
203,Ethan Davis,59,IT,104696,323.5676127179604,11.558825743152985,7.681145747868608,4.0943445622221,High,Senior
296,Alice Rodriguez,48,Finance,85114,291.74303762043746,11.351758562248671,6.928203230275509,3.8918202981106265,High,Senior
299,Jane Smith,42,Sales,48073,219.25555865245468,10.780496769408607,6.48074069840786,3.7612001156935624,Low,Middle
794,Ethan Johnson,64,Marketing,37927,194.748555835467,10.543444904581953,8.0,4.174387269895637,Low,Senior
366,Hannah Jones,23,Operations,108213,328.9574440562183,11.591866027042837,4.795831523312719,3.1780538303479458,High,Young
872,Ethan Miller,27,IT,40983,202.4425844529752,10.620937025619039,5.196152422706632,3.332204510175204,Low,Young
945,Hannah Williams,35,Sales,92987,304.93769855496714,11.440225731551951,5.916079783099616,3.58351893845611,High,Middle
916,Ethan Davis,41,Operations,67991,260.75083892482496,11.127145330178463,6.4031242374328485,3.7376696182833684,Medium,Middle
923,George Davis,36,IT,114742,338.735885314798,11.650450123883434,6.0,3.6109179126442243,High,Middle
915,Bob Smith,23,Marketing,97821,312.7634889177444,11.49090477960096,4.795831523312719,3.1780538303479458,High,Young
822,George Brown,49,Operations,45352,212.96009015775704,10.72223160550527,7.0,3.912023005428146,Low,Senior
857,Ethan Brown,27,Finance,97263,311.87016529318737,11.485184209988503,5.196152422706632,3.332204510175204,High,Young
39,Alice Garcia,39,Operations,80138,283.08655920053855,11.291517905949068,6.244997998398398,3.6888794541139363,High,Middle
974,Hannah Williams,35,IT,60930,246.84002916869053,11.017497355384243,5.916079783099616,3.58351893845611,Medium,Middle
170,Ethan Jones,30,Finance,39435,198.58247656830147,10.582434383694933,5.477225575051661,3.4339872044851463,Low,Young
41,Charlie Martinez,46,IT,67208,259.2450578121018,11.115562446115039,6.782329983125268,3.8501476017100584,Medium,Senior
377,John Miller,58,HR,79841,282.56149773102493,11.287804960771798,7.615773105863909,4.07753744390572,Medium,Senior
855,George Miller,42,Operations,78777,280.6724069088374,11.274389049048537,6.48074069840786,3.7612001156935624,Medium,Middle
692,Ethan Garcia,42,Marketing,73934,271.9080727010509,11.210941607807587,6.48074069840786,3.7612001156935624,Medium,Middle
678,Alice Martinez,49,Sales,93646,306.016339433044,11.447287673189349,7.0,3.912023005428146,High,Senior
946,George Johnson,51,Finance,93370,305.56505035753025,11.444336083498802,7.14142842854285,3.9512437185814275,High,Senior
605,Fiona Brown,37,Marketing,35926,189.5415521726041,10.48924438093555,6.082762530298219,3.6375861597263857,Low,Middle
644,George Davis,30,HR,35110,187.37662607700034,10.466269750670861,5.477225575051661,3.4339872044851463,Low,Young
717,Alice Williams,58,Marketing,113930,337.53518335130633,11.643348280973047,7.615773105863909,4.07753744390572,High,Senior
409,Ethan Miller,37,IT,56715,238.14911295236857,10.94581163685745,6.082762530298219,3.6375861597263857,Medium,Middle
127,Ethan Rodriguez,36,IT,76881,277.274232484737,11.25002705787396,6.0,3.6109179126442243,Medium,Middle
341,John Williams,38,Sales,67685,260.16341018675166,11.122634642832976,6.164414002968976,3.6635616461296463,Medium,Middle
507,Unknown,58,IT,58270,241.39179770655008,10.97285982147948,7.615773105863909,4.07753744390572,Medium,Senior
854,Jane Rodriguez,43,HR,100202,316.5469949312424,11.514953407304466,6.557438524302,3.784189633918261,High,Middle
54,Diana Johnson,61,HR,47087,216.99539165613632,10.759773470473254,7.810249675906654,4.127134385045092,Low,Senior
370,George Miller,46,IT,90545,300.90696236544613,11.413613287846605,6.782329983125268,3.8501476017100584,High,Senior
657,Hannah Garcia,31,Finance,89796,299.65980711466796,11.405306846159862,5.5677643628300215,3.4657359027997265,High,Middle
733,Bob Brown,54,Finance,91330,302.20853727186466,11.422245548930501,7.3484692283495345,4.007333185232471,High,Senior
176,John Smith,53,Finance,61401,247.79225169484215,11.025197686894638,7.280109889280518,3.9889840465642745,Medium,Senior
618,Alice Martinez,22,HR,51727,227.43570520039285,10.853754499965214,4.69041575982343,3.1354942159291497,Medium,Young
46,George Smith,41,Marketing,77055,277.58782394046034,11.252287709228439,6.4031242374328485,3.7376696182833684,Medium,Middle
237,Jane Miller,52,Sales,100587,317.1545364644813,11.518788245238603,7.211102550927978,3.970291913552122,High,Senior
712,Hannah Smith,51,IT,89792,299.6531328052487,11.405262300249726,7.14142842854285,3.9512437185814275,High,Senior
968,George Smith,36,Finance,62994,250.98605538953754,11.05081063714473,6.0,3.6109179126442243,Medium,Middle
981,Hannah Rodriguez,28,Marketing,73732,271.5363695713707,11.208205739156329,5.291502622129181,3.367295829986474,Medium,Young
83,Charlie Smith,46,HR,113360,336.68976818430343,11.638332695779429,6.782329983125268,3.8501476017100584,High,Senior
1439,Jane Brown,57,Sales,52420,228.95414388038492,10.867062553383727,7.54983443527075,4.060443010546419,Medium,Senior
137,Charlie Miller,58,Sales,61010,247.00202428320299,11.018809454767185,7.615773105863909,4.07753744390572,Medium,Senior
7,Hannah Garcia,60,Sales,119393,345.5329217310559,11.690184227421721,7.745966692414834,4.110873864173311,High,Senior
68,Bob Davis,36,Operations,94965,308.1639174205832,11.461274211786229,6.0,3.6109179126442243,High,Middle
301,Jane Garcia,54,Finance,94977,308.1833869630224,11.461400564816765,7.3484692283495345,4.007333185232471,High,Senior
449,Charlie Smith,45,IT,58380,241.6195356340211,10.974745773415224,6.708203932499369,3.828641396489095,Medium,Middle
284,Charlie Smith,29,Marketing,40699,201.73993159511085,10.613983371430686,5.385164807134504,3.4011973816621555,Low,Young
25,John Davis,33,Finance,40225,200.5617112013158,10.602268831713166,5.744562646538029,3.5263605246161616,Low,Middle
831,Ethan Miller,34,Finance,48474,220.16811758290527,10.788803480110852,5.830951894845301,3.5553480614894135,Low,Middle
610,Diana Rodriguez,56,Marketing,71321,267.0599183703912,11.174960114208679,7.483314773547883,4.04305126783455,Medium,Senior
999,Jane Brown,23,Finance,100969,317.75619584832646,11.522578721998366,4.795831523312719,3.1780538303479458,High,Young
709,John Johnson,33,Sales,51621,227.20255280255986,10.851703217194657,5.744562646538029,3.5263605246161616,Medium,Middle
662,Charlie Brown,39,Finance,67804,260.3920121662721,11.124391217522046,6.244997998398398,3.6888794541139363,Medium,Middle
967,Ethan Jones,44,IT,118708,344.5402734079138,11.684430399121945,6.6332495807108,3.8066624897703196,High,Middle
79,John Davis,62,HR,39108,197.7574271677299,10.574107898514463,7.874007874011811,4.143134726391533,Low,Senior
266,Charlie Garcia,56,Sales,76479,276.5483682830184,11.244784547725283,7.483314773547883,4.04305126783455,Medium,Senior
744,Jane Rodriguez,31,IT,56201,237.06750093591486,10.936707622437186,5.5677643628300215,3.4657359027997265,Medium,Middle
811,Alice Garcia,35,Operations,117896,343.3598695246723,11.677566640909104,5.916079783099616,3.58351893845611,High,Middle
865,Jane Jones,24,Finance,93870,306.3821143604829,11.449676778305081,4.898979485566356,3.2188758248682006,High,Young
781,Diana Johnson,22,IT,79733,282.3703242198089,11.286451373559563,4.69041575982343,3.1354942159291497,Medium,Young
258,Jane Brown,54,Operations,40526,201.31070513015447,10.609723697637792,7.3484692283495345,4.007333185232471,Low,Senior
508,John Davis,33,IT,108815,329.8711869806152,11.59741366141542,5.744562646538029,3.5263605246161616,High,Middle
792,Diana Johnson,43,IT,60682,246.33716731342025,11.013418871923953,6.557438524302,3.784189633918261,Medium,Middle
861,Charlie Garcia,51,Finance,93878,306.3951696747192,11.44976199801219,7.14142842854285,3.9512437185814275,High,Senior
929,Charlie Brown,26,IT,109473,330.86704278304904,11.603442357122285,5.0990195135927845,3.295836866004329,High,Young
984,Alice Martinez,36,HR,76037,275.74807342935327,11.238988494310119,6.0,3.6109179126442243,Medium,Middle
917,Jane Williams,22,Operations,109057,330.2377931127811,11.59963512978265,4.69041575982343,3.1354942159291497,High,Young
352,Jane Rodriguez,45,Finance,46920,216.61024906499694,10.756220615413271,6.708203932499369,3.828641396489095,Low,Middle
481,George Martinez,47,Sales,52614,229.37741824338332,10.870756529174912,6.855654600401044,3.871201010907891,Medium,Senior
881,George Garcia,59,Marketing,59118,243.14193385757218,10.987307640729366,7.681145747868608,4.0943445622221,Medium,Senior
800,Fiona Rodriguez,56,Operations,107465,327.81854737034024,11.584929797453313,7.483314773547883,4.04305126783455,High,Senior
134,Fiona Jones,53,Operations,72652,269.54034948408,11.193449962020603,7.280109889280518,3.9889840465642745,Medium,Senior
309,Hannah Brown,49,Operations,42329,205.74012734515355,10.65325133351497,7.0,3.912023005428146,Low,Senior
414,George Williams,24,Sales,99252,315.04285422780185,11.505427424792872,4.898979485566356,3.2188758248682006,High,Young
1403,Diana Brown,22,HR,72468,269.1988112900947,11.19091416319482,4.69041575982343,3.1354942159291497,Medium,Young
961,Diana Garcia,60,Marketing,46154,214.8348202689685,10.739760576424253,7.745966692414834,4.110873864173311,Low,Senior
596,Bob Garcia,24,HR,97260,311.8653555623003,11.485153365624024,4.898979485566356,3.2188758248682006,High,Young
771,Jane Jones,53,Finance,30162,173.6721048412784,10.314371286671152,7.280109889280518,3.9889840465642745,Low,Senior
108,Bob Garcia,45,IT,56966,238.6755119403748,10.950227431793527,6.708203932499369,3.828641396489095,Medium,Middle
148,Jane Williams,49,Marketing,102588,320.2936152969647,11.538485993495504,7.0,3.912023005428146,High,Senior
1040,Bob Jones,25,HR,72823,269.8573697344581,11.195800850185124,5.0,3.258096538021482,Medium,Young
20,John Brown,51,Finance,108131,328.8327842536386,11.591107982023038,7.14142842854285,3.9512437185814275,High,Senior
230,John Johnson,39,IT,61367,247.72363633694707,11.024643805639132,6.244997998398398,3.6888794541139363,Medium,Middle
495,Ethan Brown,58,Finance,40142,200.35468549549822,10.600203357973099,7.615773105863909,4.07753744390572,Low,Senior
758,Diana Johnson,52,Operations,37736,194.25756098540927,10.538396324506982,7.211102550927978,3.970291913552122,Low,Senior
219,Bob Jones,40,Marketing,68467,261.66199571202543,11.134121761815555,6.324555320336759,3.713572066704308,Medium,Middle
295,Ethan Johnson,29,Marketing,114416,338.2543421746423,11.647604948286341,5.385164807134504,3.4011973816621555,High,Young
819,Alice Williams,36,Marketing,59300,243.51591323771842,10.990381448250039,6.0,3.6109179126442243,Medium,Middle
166,Diana Smith,60,HR,95429,308.9158461458395,11.4661482734113,7.745966692414834,4.110873864173311,High,Senior
586,Hannah Brown,60,IT,85731,292.79856557025687,11.358981430457023,7.745966692414834,4.110873864173311,High,Senior
636,Alice Johnson,29,Marketing,93437,305.6746636540229,11.445053393723393,5.385164807134504,3.4011973816621555,High,Young
821,Jane Martinez,58,Marketing,118553,344.315262513877,11.683123831961872,7.615773105863909,4.07753744390572,High,Senior
208,Charlie Miller,43,HR,47727,218.4651001876501,10.77327350675453,6.557438524302,3.784189633918261,Low,Middle
345,Ethan Miller,64,Operations,65298,255.5347334512473,11.086732001211582,8.0,4.174387269895637,Medium,Senior
98,Charlie Smith,60,Finance,34760,186.44033898274267,10.456251347665171,7.745966692414834,4.110873864173311,Low,Senior
387,Charlie Davis,61,HR,58141,241.12444919584576,10.970643573246011,7.810249675906654,4.127134385045092,Medium,Senior
583,Fiona Brown,31,Sales,115457,339.78964080736773,11.656662106448614,5.5677643628300215,3.4657359027997265,High,Middle
204,Bob Martinez,45,Sales,57213,239.19239118333175,10.954553902664966,6.708203932499369,3.828641396489095,Medium,Middle
689,John Garcia,31,IT,51817,227.6334773270399,10.855492858234276,5.5677643628300215,3.4657359027997265,Medium,Middle
731,Charlie Martinez,55,Marketing,114530,338.42281246984516,11.648600807690412,7.416198487095663,4.02535169073515,High,Senior
425,Alice Johnson,26,Operations,90428,300.71248726981725,11.412320291396263,5.0990195135927845,3.295836866004329,High,Young
468,George Smith,31,Marketing,81431,285.36117465415646,11.307523595132176,5.5677643628300215,3.4657359027997265,High,Middle
1680,Hannah Jones,26,Finance,58731,242.34479569406892,10.980740002082829,5.0990195135927845,3.295836866004329,Medium,Young
82,Ethan Martinez,22,Sales,61324,247.63683086326233,11.02394286912669,4.69041575982343,3.1354942159291497,Medium,Young
883,Bob Davis,36,Marketing,52263,228.61102335626776,10.864063076520587,6.0,3.6109179126442243,Medium,Middle
790,George Jones,30,Sales,77299,278.02697710833746,11.255449234575513,5.477225575051661,3.4339872044851463,Medium,Young
412,Alice Miller,43,Operations,39956,199.88996973335105,10.59555915486914,6.557438524302,3.784189633918261,Low,Middle
325,Diana Smith,24,IT,36721,191.62724232217087,10.511131309482133,4.898979485566356,3.2188758248682006,Low,Young
570,Diana Smith,29,Finance,45997,214.4691119951775,10.736353196265156,5.385164807134504,3.4011973816621555,Low,Young
